pos	int	
87.9472	297.00	
87.9663	297.00	
87.9853	274.00	
88.0044	289.00	
88.0235	293.00	
88.0425	285.00	
88.0616	321.00	
88.0806	287.00	
88.0997	301.00	
88.1187	295.00	
88.1378	307.00	
88.1568	307.00	
88.1759	312.00	
88.1949	283.00	
88.2140	269.00	
88.2330	311.00	
88.2521	274.00	
88.2711	285.00	
88.2902	291.00	
88.3093	283.00	
88.3283	277.00	
88.3474	268.00	
88.3664	271.00	
88.3855	279.00	
88.4045	274.00	
88.4236	282.00	
88.4426	262.00	
88.4617	273.00	
88.4807	278.00	
88.4998	268.00	
88.5188	287.00	
88.5379	279.00	
88.5569	257.00	
88.5760	289.00	
88.5951	278.00	
88.6141	301.00	
88.6332	289.00	
88.6522	294.00	
88.6713	312.00	
88.6903	290.00	
88.7094	294.00	
88.7284	277.00	
88.7475	293.00	
88.7665	280.00	
88.7856	290.00	
88.8046	295.00	
88.8237	271.00	
88.8427	290.00	
88.8618	285.00	
88.8809	310.00	
88.8999	302.00	
88.9190	286.00	
88.9380	303.00	
88.9571	303.00	
88.9761	330.00	
88.9952	274.00	
89.0142	320.00	
89.0333	278.00	
89.0523	289.00	
89.0714	312.00	
89.0904	319.00	
89.1095	293.00	
89.1285	324.00	
89.1476	330.00	
89.1667	320.00	
89.1857	291.00	
89.2048	322.00	
89.2238	299.00	
89.2429	309.00	
89.2619	328.00	
89.2810	329.00	
89.3000	289.00	
89.3191	295.00	
89.3381	307.00	
89.3572	265.00	
89.3762	315.00	
89.3953	313.00	
89.4143	327.00	
89.4334	302.00	
89.4525	324.00	
89.4715	312.00	
89.4906	301.00	
89.5096	300.00	
89.5287	313.00	
89.5477	319.00	
89.5668	281.00	
89.5858	289.00	
89.6049	297.00	
89.6239	283.00	
89.6430	293.00	
89.6620	285.00	
89.6811	278.00	
89.7001	265.00	
89.7192	304.00	
89.7383	282.00	
89.7573	265.00	
89.7764	309.00	
89.7954	275.00	
89.8145	273.00	
89.8335	306.00	
89.8526	290.00	
89.8716	281.00	
89.8907	303.00	
89.9097	284.00	
89.9288	301.00	
89.9478	252.00	
89.9669	262.00	
89.9859	291.00
