62b47199ac953d595536e5e9,62b470363e8a563e696d2f36,62b4719bac953d595536e5ef,62b47141c8c49acb2fe182da,"{""peaklist"": {""$oid"": ""62b47199ac953d595536e5eb""}}","{""runningTime(s)"": 2.577342987060547}",62b47037763f12303f754d1e
62b4719918315e939ec3caf4,62b470363e8a563e696d2f54,62b4719418315e939ec3caea,62b471458e9cc39f1a6fd3aa,"{""peaklist"": {""$oid"": ""62b4719918315e939ec3caf6""}}","{""runningTime(s)"": 2.753653049468994}",62b47037763f12303f754d1e
62b4719a42888567b927a382,62b470363e8a563e696d2f42,62b4719742888567b927a380,62b47143136edca2d014ad62,"{""peaklist"": {""$oid"": ""62b4719a42888567b927a384""}}","{""runningTime(s)"": 2.751540184020996}",62b47037763f12303f754d1e
62b4719a2e22a91b86c3a27d,62b470363e8a563e696d2f67,62b471a52e22a91b86c3a2a3,62b4713d207ce3e03f606ccd,"{""peaklist"": {""$oid"": ""62b4719a2e22a91b86c3a27f""}}","{""runningTime(s)"": 1.6303868293762207}",62b47037763f12303f754d1e
62b4719a87b508edb55130aa,62b470363e8a563e696d2f4e,62b4719687b508edb55130a4,62b47144186ae673a7bed96a,"{""peaklist"": {""$oid"": ""62b4719a87b508edb55130ac""}}","{""runningTime(s)"": 2.476639986038208}",62b47037763f12303f754d1e
62b4719a6eca6153bf6a09c7,62b470363e8a563e696d2f24,62b471a26eca6153bf6a09dd,62b47141a949e03638c27d0b,"{""peaklist"": {""$oid"": ""62b4719a6eca6153bf6a09c9""}}","{""runningTime(s)"": 0.9974851608276367}",62b47037763f12303f754d1e
62b4719af48c6f2ac247fd86,62b470363e8a563e696d2f48,62b47196f48c6f2ac247fd80,62b471431582b9616bb5a4ef,"{""peaklist"": {""$oid"": ""62b4719af48c6f2ac247fd88""}}","{""runningTime(s)"": 2.43666410446167}",62b47037763f12303f754d1e
62b4719af45cb6d246604aea,62b470363e8a563e696d2f2a,62b4719ef45cb6d246604af4,62b47141a949e03638c27d0b,"{""peaklist"": {""$oid"": ""62b4719af45cb6d246604aec""}}","{""runningTime(s)"": 0.9542229175567627}",62b47037763f12303f754d1e
62b4719a94b9b9e984df9b10,62b470363e8a563e696d2f3c,62b4719894b9b9e984df9b0e,62b47143136edca2d014ad62,"{""peaklist"": {""$oid"": ""62b4719b94b9b9e984df9b12""}}","{""runningTime(s)"": 2.3662211894989014}",62b47037763f12303f754d1e
62b4719a8fb08d6cf5cbdfc3,62b470363e8a563e696d2f5a,62b471948fb08d6cf5cbdfb5,62b47145d75e3cfc7b3e2ae6,"{""peaklist"": {""$oid"": ""62b4719b8fb08d6cf5cbdfc5""}}","{""runningTime(s)"": 2.33821964263916}",62b47037763f12303f754d1e
